"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"59",29116,"2013-03-04T00:00:00.000Z",104,4,FALSE,2012,"Final"," ",88,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1526.2047,1,65.4333333333333,4.39791666666667,0.419020833333333,-6.38541666666667
"60",28697,"2013-03-06T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",96,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers",1,1520.6501,2,71.7375,6.83541666666667,0.510541666666667,0.549999999999999
"61",28289,"2013-03-08T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",102,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1524.3743,2,82.6770833333333,8.25416666666667,0.565770833333333,0.808333333333334
"62",28955,"2013-03-09T00:00:00.000Z",80,4,FALSE,2012,"Final"," ",93,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",1,1520.3574,1,70.5375,5.52916666666667,0.4795625,-2.30625
"63",28824,"2013-03-12T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",81,16,"MIA","Miami","East","Southeast","Miami Heat","Heat",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1502.7646,3,66.6666666666667,4.66666666666667,0.456604166666667,-4.30416666666667
"64",28707,"2013-03-13T00:00:00.000Z",96,4,FALSE,2012,"Final"," ",92,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",1,1499.9213,1,66.1,4.01458333333333,0.477020833333333,-5.88333333333333
"65",28827,"2013-03-15T00:00:00.000Z",107,4,FALSE,2012,"Final"," ",94,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",1,1505.3098,2,69.79375,6.0125,0.4824375,-0.866666666666667
"66",29126,"2013-03-17T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",105,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1510.0297,2,70.4541666666667,6.35416666666667,0.477333333333333,-1.76458333333333
"67",28962,"2013-03-18T00:00:00.000Z",113,4,FALSE,2012,"Final"," ",127,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",1,1526.6895,1,75.76875,6.10208333333333,0.527104166666667,-1.31666666666667
"68",28300,"2013-03-20T00:00:00.000Z",98,4,FALSE,2012,"Final"," ",90,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",1,1508.9742,2,78.3020833333333,8.20208333333333,0.546104166666667,3.46458333333333
