"","id","first_name","height_feet","height_inches","last_name","position","weight_pounds","team.id","team.abbreviation","team.city","team.conference","team.division","team.full_name","team.name"
"1842",2351,"Earl",NA,NA,"Tatum","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1843",2352,"John",NA,NA,"Lambert","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1844",2353,"Kenny",NA,NA,"Carr","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1845",2354,"Mike",NA,NA,"Mitchell","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1846",2355,"Randy",NA,NA,"Smith","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1847",2356,"Willie",NA,NA,"Smith","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1848",2357,"Alvan",NA,NA,"Adams","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1849",2358,"Alvin",NA,NA,"Scott","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1850",2359,"Don",NA,NA,"Buse","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1851",2360,"Garfield",NA,NA,"Heard","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1852",2361,"Jeff",NA,NA,"Cook","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1853",2362,"Joel",NA,NA,"Kramer","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1854",2363,"Johnny",NA,NA,"High","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1855",2364,"Mike",NA,NA,"Bratz","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1856",2365,"Paul",NA,NA,"Westphal","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1857",2366,"Truck",NA,NA,"Robinson","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1858",2367,"Clifford",NA,NA,"Ray","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1859",2368,"John",NA,NA,"Coughran","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1860",2369,"John",NA,NA,"Lucas","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1861",2370,"Jojo",NA,NA,"White","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1862",2371,"Purvis",NA,NA,"Short","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1863",2372,"Raymond",NA,NA,"Townsend","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1864",2373,"Sonny",NA,NA,"Parker","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1865",2374,"Thomas",NA,NA,"Wilson","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1866",2375,"Tom",NA,NA,"Abernethy","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1867",2376,"Bill",NA,NA,"Robinzine","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1868",2377,"Billy",NA,NA,"McKinney","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1869",2378,"Ernie",NA,NA,"Grunfeld","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1870",2379,"Marlon",NA,NA,"Redmond","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1871",2380,"Mike",NA,NA,"Green","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1872",2381,"Otis",NA,NA,"Birdsong","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1873",2382,"Phil",NA,NA,"Ford","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1874",2383,"Reggie",NA,NA,"King","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1875",2384,"Sam",NA,NA,"Lacey","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1876",2385,"Scott",NA,NA,"Wedman","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1877",2386,"Brian",NA,NA,"Winters","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1878",2387,"Dave",NA,NA,"Meyers","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1879",2388,"Harvey",NA,NA,"Catchings","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1880",2389,"Junior",NA,NA,"Bridgeman","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1881",2390,"Kent",NA,NA,"Benson","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1882",2391,"Lloyd",NA,NA,"Walton","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1883",2392,"Marques",NA,NA,"Johnson","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1884",2393,"Quinn",NA,NA,"Buckner","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1885",2394,"Richard",NA,NA,"Washington","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"1886",2395,"Alonzo",NA,NA,"Bradley","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1887",2396,"Anthony",NA,NA,"Roberts","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1888",2397,"Bo",NA,NA,"Ellis","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1889",2398,"Bob",NA,NA,"Wilkerson","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1890",2399,"Charlie",NA,NA,"Scott","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1891",2400,"Dan",NA,NA,"Issel","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1892",2401,"David",NA,NA,"Thompson","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1893",2402,"Gary",NA,NA,"Garland","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1894",2403,"George",NA,NA,"McGinnis","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1895",2404,"John",NA,NA,"Roche","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1896",2405,"Kim",NA,NA,"Hughes","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1897",2406,"Austin",NA,NA,"Carr","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1898",2407,"Walt",NA,NA,"Frazier","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1899",2408,"Billy",NA,NA,"Paultz","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1900",2409,"George",NA,NA,"Gervin","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1901",2410,"Irv",NA,NA,"Kiffin","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1902",2411,"James",NA,NA,"Silas","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1903",2412,"Kevin",NA,NA,"Restani","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1904",2413,"Larry",NA,NA,"Kenon","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1905",2414,"Mark",NA,NA,"Olberding","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1906",2415,"Mike",NA,NA,"Evans","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1907",2416,"Mike",NA,NA,"Gale","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1908",2417,"Paul",NA,NA,"Griffin","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1909",2418,"Gus",NA,NA,"Bailey","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1910",2419,"Phil",NA,NA,"Chenier","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1911",2420,"Artis",NA,NA,"Gilmore","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1912",2421,"Coby",NA,NA,"Dietrick","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1913",2422,"Del",NA,NA,"Beshore","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1914",2423,"Mark",NA,NA,"Landsberger","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1915",2424,"Ollie",NA,NA,"Johnson","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1916",2425,"Ricky",NA,NA,"Sobers","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1917",2426,"Scott",NA,NA,"May","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1918",2427,"Corky",NA,NA,"Calhoun","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1919",2428,"Stan",NA,NA,"Pietkiewicz","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1920",2429,"Dennis",NA,NA,"Johnson","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1921",2430,"Fred",NA,NA,"Brown","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1922",2431,"Gus",NA,NA,"Williams","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1923",2432,"James",NA,NA,"Bailey","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1924",2433,"John",NA,NA,"Johnson","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1925",2434,"Lonnie",NA,NA,"Shelton","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1926",2435,"Paul",NA,NA,"Silas","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1927",2436,"Tom",NA,NA,"LaGarde","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1928",2437,"Roger",NA,NA,"Brown","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1929",2438,"Sammy",NA,NA,"Smith","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1930",2439,"Tom",NA,NA,"Boswell","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1931",2440,"Wally",NA,NA,"Walker","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"1932",2441,"Mike",NA,NA,"Newlin","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1933",2442,"Tim",NA,NA,"Bassett","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1934",2443,"Winford",NA,NA,"Boynes","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1935",2444,"Bernard",NA,NA,"Toone","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1936",2445,"Jim",NA,NA,"Spanarkel","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1937",2446,"Gus",NA,NA,"Gerard","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1938",2447,"Brad",NA,NA,"Holland","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1939",2448,"Bob",NA,NA,"Carrington","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1940",2449,"Dennis",NA,NA,"Awtrey","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1941",2450,"Joey",NA,NA,"Hassett","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1942",2451,"Foots",NA,NA,"Walker","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1943",2452,"Dave",NA,NA,"Twardzik","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1944",2453,"Wiley",NA,NA,"Peck","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1945",2454,"John",NA,NA,"Kuester","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1946",2455,"George",NA,NA,"Johnson","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1947",2456,"Allen",NA,NA,"Leavell","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"1948",2457,"Clint",NA,NA,"Richardson","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1949",2458,"Maurice",NA,NA,"Lucas","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1950",2459,"Marty",NA,NA,"Byrnes","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1951",2460,"Ollie",NA,NA,"Mack","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1952",2461,"Bob",NA,NA,"Elliott","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1953",2462,"Earl",NA,NA,"Evans","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"1954",2463,"John",NA,NA,"Mengelt","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"1955",2464,"Bob",NA,NA,"Gross","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1956",2465,"Steve",NA,NA,"Malovic","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1957",2466,"Andre",NA,NA,"Wakefield","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1958",2467,"John",NA,NA,"Brown","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1959",2468,"Terry",NA,NA,"Crosby","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1960",2469,"Ron",NA,NA,"Carter","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"1961",2470,"John",NA,NA,"Olive","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1962",2471,"Tom",NA,NA,"Burleson","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1963",2472,"Mitch",NA,NA,"Kupchak","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1964",2473,"Mack",NA,NA,"Calvin","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1965",2474,"Len",NA,NA,"Elmore","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"1966",2475,"Glen",NA,NA,"Gondrezick","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1967",2476,"Sam",NA,NA,"Pellom","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1968",2477,"Earl",NA,NA,"Monroe","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1969",2478,"Darnell",NA,NA,"Hillman","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1970",2479,"Phil",NA,NA,"Smith","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1971",2480,"Sylvester",NA,NA,"Norris","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1972",2481,"Rick",NA,NA,"Wilson","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"1973",2482,"Jackie",NA,NA,"Robinson","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"1974",2483,"Al",NA,NA,"Skinner","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"1975",2484,"Bill",NA,NA,"Walton","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1976",2485,"Butch",NA,NA,"Lee","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"1977",2486,"Marvin",NA,NA,"Barnes","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"1978",2487,"Phil",NA,NA,"Jackson","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1979",2488,"Billyray",NA,NA,"Bates","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"1980",2489,"Marvin",NA,NA,"Webster","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"1981",2490,"Harry",NA,NA,"Davis","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1982",2491,"Arvid",NA,NA,"Kramer","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1983",2492,"Lawrence",NA,NA,"Boston","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1984",2493,"Lynbert",NA,NA,"Johnson","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1985",2494,"Ron",NA,NA,"Behagen","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"1986",2495,"Carl",NA,NA,"Kilpatrick","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"1987",2496,"Carl",NA,NA,"Nicks","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1988",2497,"Cedrick",NA,NA,"Hordges","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1989",2498,"Kenny",NA,NA,"Higgs","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"1990",2499,"Johnny",NA,NA,"Moore","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1991",2500,"Reggie",NA,NA,"Johnson","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"1992",2501,"Kyle",NA,NA,"Macy","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1993",2502,"Mike",NA,NA,"Niles","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"1994",2503,"Billy",NA,NA,"Reid","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1995",2504,"Lorenzo",NA,NA,"Romar","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1996",2505,"Rickey",NA,NA,"Brown","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"1997",2506,"Alan",NA,NA,"Hardy","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"1998",2507,"Darwin",NA,NA,"Cook","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"1999",2508,"Mike",NA,NA,"O'Koren","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2000",2509,"Jerry",NA,NA,"Sichting","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2001",2510,"Louis",NA,NA,"Orr","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2002",2511,"Mike",NA,NA,"Harper","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2003",2512,"Michael",NA,NA,"Brooks","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2004",2513,"Calvin",NA,NA,"Garrett","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"2005",2514,"Keith",NA,NA,"Herron","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2006",2515,"Tony",NA,NA,"Fuller","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2007",2516,"Wayne",NA,NA,"Robinson","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2008",2517,"Wes",NA,NA,"Matthews","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"2009",2518,"Charles",NA,NA,"Whitney","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2010",2519,"Brett",NA,NA,"Vroman","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2011",2520,"John",NA,NA,"Duren","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2012",2521,"Craig",NA,NA,"Shelton","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2013",2522,"Don",NA,NA,"Collins","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2014",2523,"James",NA,NA,"Wilkes","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2015",2524,"Sam",NA,NA,"Worthen","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2016",2525,"Chad",NA,NA,"Kinch","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"2017",2526,"Walter",NA,NA,"Jordan","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"2018",2527,"Lowes",NA,NA,"Moore","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2019",2528,"Darrell",NA,NA,"Allums","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"2020",2529,"Ralph",NA,NA,"Drollinger","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"2021",2530,"Reggie",NA,NA,"Carter","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2022",2531,"Butch",NA,NA,"Carter","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2023",2532,"Lee",NA,NA,"Johnson","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"2024",2533,"Kelvin",NA,NA,"Ransey","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2025",2534,"Bill",NA,NA,"Hanzlik","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"2026",2535,"Dewayne",NA,NA,"Scales","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2027",2536,"Art",NA,NA,"Collins","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2028",2537,"Kenny",NA,NA,"Natt","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2029",2538,"Wally",NA,NA,"Rank","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2030",2539,"Monti",NA,NA,"Davis","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2031",2540,"Carlos",NA,NA,"Terry","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"2032",2541,"Jamesearl",NA,NA,"Ray","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2033",2542,"Ronnie",NA,NA,"Lester","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2034",2543,"Tony",NA,NA,"Price","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2035",2544,"Wayne",NA,NA,"Kreklow","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"2036",2545,"Andrew",NA,NA,"Toney","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2037",2546,"Scott",NA,NA,"Lloyd","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"2038",2547,"Ron",NA,NA,"Davis","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2039",2548,"Tony",NA,NA,"Jackson","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2040",2549,"Dick",NA,NA,"Miller","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2041",2550,"Myles",NA,NA,"Patrick","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
